GeneID	Length	Ngfr-P-3
68365	3081	5222
100504493	1271	0
227753	2938	49381
13830	2816	3097
75859	1227	0
74854	1372	0
14594	3586	3063
100042194	2037	1
69601	7090	7048
74410	3177	39
77665	653	0
100038606	2988	0
100861632	624	0
68375	739	178
75495	690	3
16874	3577	0
67889	2548	1660
67871	2251	517
100504593	429	10
100861645	439	13
19224	2864	1772
258949	921	0
675440	642	4
258951	930	0
258953	939	0
258952	942	0
258950	939	0
258621	930	0
258947	936	0
258940	930	0
258945	939	0
258946	942	0
18350	939	0
18328	942	0
258620	939	0
258944	933	0
258942	948	0
258943	936	0
258941	954	0
258618	933	0
258617	948	0
258616	927	0
227789	993	0
258615	954	0
258365	969	0
259053	954	0
258656	939	0
236509	930	0
545417	1103	0
258371	984	0
67466	2858	1202
319817	8967	2303
100217435	68	0
241322	4535	601
320633	5267	253
227800	6746	3487
338346	2297	4
20744	16348	1440
241324	6372	1
227801	4352	1229
16870	2286	0
59126	3272	1536
19177	969	2172
26423	2947	0
14536	6308	1272
387176	76	0
723903	89	0
241327	2409	5964
76646	1206	4
66489	452	683
74192	1271	1229
76899	4386	1269
320271	10705	1212
100042584	4750	1
67857	1558	2008
94217	14743	0
70789	2733	2
76117	3906	18
320872	1761	0
227835	2554	438
24136	9113	56
100628598	78	0
433424	1388	0
69405	635	0
100503843	615	0
11480	5681	3312
26428	4978	1465
109241	7055	1123
227867	4358	2447
16574	6840	64
71897	2285	2111
320343	3660	376
109129	1302	1964
100502624	1786	3
227885	2163	94
74194	2827	11715
329404	2038	0
387511	897	0
433426	2409	0
71684	2156	713
64685	1368	558
21930	1601	16
51869	8502	5231
17996	22489	15
78049	407	0
75423	5212	1468
12298	8280	60
625631	432	178
56324	4124	1893
71409	5851	295
56194	3565	3248
65103	2553	655
67874	1460	2
271786	6966	0
16519	1679	0
18227	3347	4096
767815	1099	2
75279	1533	0
227923	1412	20
14571	5931	4646
241391	3247	753
77767	3521	27
227929	5735	169
100042926	1016	1
269275	9049	1
100502932	2940	0
667062	543	2
11477	3298	2010
76654	1627	4
227933	3641	18
227937	4614	5670
76676	1644	2
76747	573	4074
100038999	438	45
66860	7873	5085
72137	2183	1220
407823	7980	3400
667103	743	0
100505179	714	49
57438	2719	3237
66205	1257	93
17076	5172	492
100039176	561	0
18779	7112	161
16420	5110	823
56878	3057	3368
100038493	2655	0
21353	2335	1197
59029	1541	1836
21375	3977	4
94229	5532	0
13482	6301	9
14526	1091	0
14089	2695	20
71586	5519	1544
227960	3288	96
170738	3798	3
60344	8667	197
100503492	436	28
50915	1968	205
319876	5045	1378
320106	1606	2
20269	9560	4
110876	8690	8
77771	10672	2
14425	3684	1868
73668	4468	1111
20265	8287	0
100038743	1347	0
20274	9813	3
20272	7333	0
383709	1966	0
241431	11971	0
26877	4978	0
53416	3247	772
227998	1339	0
75721	3643	0
241447	3930	1041
329416	1808	207
66442	1582	241
14378	2012	0
27413	4895	2
241452	2817	1464
14725	15467	46
72569	1419	267
228003	2538	15
320720	2860	713
228005	6297	2729
75051	1731	91
674921	661	39
73373	2104	676
277396	4617	482
20823	2088	3848
75422	960	211
68795	8084	4408
329421	6256	1
64406	2097	0
68986	889	1
66748	1749	10
14415	3231	0
70231	2484	3568
228012	4032	3719
228019	2370	499
75763	9413	805
73649	5208	11
13427	2788	4049
78830	2924	1242
107435	1576	621
100861681	479	0
66559	1259	689
100503424	2810	44
13390	2779	0
111970	2793	1
13392	2473	0
381371	641	0
16403	4205	12568
228026	5137	975
56508	7896	7
100503680	2116	0
65964	9111	1197
66953	2361	476
100861846	364	0
383712	372	0
74541	1663	0
20687	4430	4681
100503849	1147	101
100628587	74	0
67059	2304	1540
381373	2813	0
66935	1945	162
74616	3247	784
68526	5079	3360
215280	4397	1143
11435	4288	6
100504117	483	40
329427	2707	45
108699	4934	23
11909	4277	2292
100038532	2320	1
228033	679	3455
73962	516	0
69605	8775	662
14029	1428	0
15433	2482	0
15432	2517	0
15431	1011	0
15430	1789	0
15438	2100	0
15437	1424	0
73429	794	0
15434	2902	0
15436	2560	0
387144	68	0
399588	2167	0
15429	1862	0
53375	1258	943
667739	851	6332
545423	483	11
77269	929	0
100504729	1478	0
229279	5224	1933
18024	2469	14302
320474	1463	26
623453	524	13
228061	7359	3658
72421	2614	301
620631	2008	3
78802	2862	112
241489	2848	0
13067	652	0
241490	1898	804
99031	8041	2804
23992	1554	722
381375	1219	1
14231	898	46
83435	3007	835
22138	104320	60
545428	6329	1841
228071	8900	1241
241494	3668	54
100503106	751	0
80744	3449	677
329436	1780	0
100040494	819	0
73823	623	0
22193	1539	1530
16401	9832	75
228094	1759	10
100126874	1930	0
18012	2494	0
70599	5095	16031
75276	2644	2
18573	4912	24
320769	2889	9
66861	4054	2559
100503167	2616	0
20378	2920	1
50884	3387	6962
68082	1463	261
735274	86	1
69482	2873	155
241514	4184	0
241516	21053	0
69082	1963	2342
16410	7054	4335
241520	3394	2
71861	2062	0
54598	4737	215
21788	3780	53
672763	830	7
100502854	2295	411
12388	5475	14699
100270744	3520	6
72657	679	503
66958	1968	616
381379	2059	840
228136	4740	6376
98985	1830	497
241525	752	9
387149	64	0
100502874	726	22
12258	1820	2907
56791	1387	866
68678	1761	8
30059	666	278
72401	2924	3
269295	1263	2
58207	2601	85
19074	838	0
53856	949	0
228139	4190	33
100862344	2930	5
20833	2854	5783
228140	5747	13112
74687	1443	14
23796	3564	7
241528	2900	4
257951	930	0
258166	930	0
258865	930	0
258427	945	0
258425	945	0
258426	948	0
228151	1685	3164
258429	1068	0
258428	1012	3
257899	945	0
258566	957	0
27216	1079	0
258563	987	0
258866	942	0
258565	945	0
258255	944	0
258561	936	0
258757	918	0
258562	918	0
258564	1016	0
257915	930	0
258579	936	0
259017	933	0
258573	1079	0
258582	948	0
258580	936	0
257900	984	0
258577	924	0
257936	975	0
258154	1061	0
258581	990	0
257916	1011	0
258572	933	0
258571	3743	0
258216	1023	0
258245	1015	0
259151	1125	0
259015	1210	0
257950	960	0
404323	942	0
257941	1097	0
258570	945	0
259013	945	0
18352	960	0
259019	948	0
258575	951	0
259014	960	0
259016	963	0
259018	927	0
404324	927	0
259012	939	0
257974	943	0
259021	939	0
259023	933	0
259020	1079	0
404325	948	0
258386	951	0
259022	942	0
259082	956	0
258403	992	0
257880	942	0
258400	942	0
258401	942	0
625853	579	0
258402	948	0
258404	979	0
404473	990	0
258235	954	0
258583	942	0
258585	933	0
258843	942	0
257933	936	0
258844	942	0
258363	969	0
257913	977	0
258362	1147	0
258725	927	0
258840	1223	0
258842	948	0
258764	939	0
258587	966	0
258584	933	0
228228	1063	0
258763	933	0
258085	939	0
258747	939	0
258841	1109	0
258762	939	0
258766	939	0
258765	939	0
258586	940	0
258655	957	0
404327	981	0
258294	1102	0
257875	924	0
404328	996	0
259031	945	0
258345	945	0
259033	981	0
258347	972	0
259030	957	0
258834	945	0
347712	1860	0
347711	1540	0
110511	924	0
258346	936	0
258111	945	0
258835	1125	0
258652	930	0
258833	927	0
258348	942	0
259032	1125	0
258654	933	0
258653	1067	0
258101	933	0
258632	936	0
258635	1020	0
258630	936	0
258640	951	0
258290	945	0
258317	978	0
258220	945	0
258631	927	0
258103	933	0
258633	957	0
258641	933	0
258636	945	0
258814	1076	0
258846	1112	0
117005	957	0
258639	942	0
258643	960	0
258845	1012	0
117004	942	0
258105	945	0
258638	1043	0
258634	1112	0
258644	1634	0
258291	1100	0
258524	939	0
258525	951	0
404329	939	0
546769	963	0
546770	1071	0
258767	948	0
258203	972	0
258919	924	0
258920	1063	0
258060	936	0
258167	1178	0
258522	912	0
258820	936	0
258523	1090	0
258921	968	0
258768	921	0
329460	957	0
258748	927	0
258456	945	0
433449	945	0
404330	927	0
258450	933	0
257887	1011	0
258897	924	0
258454	930	0
258898	924	0
258455	930	0
258896	924	0
258774	927	0
258453	933	0
258025	936	0
258241	936	0
258900	1297	0
258899	936	0
258451	943	0
258895	936	0
258903	1105	0
258815	936	0
258901	936	0
258902	1026	0
258904	936	0
258177	936	0
258894	1531	0
258893	1027	0
258969	933	0
258973	972	0
257921	936	0
258785	918	0
258446	942	0
258320	936	0
258974	918	0
258975	945	0
258786	948	0
258972	918	0
258804	1074	0
258447	945	0
258970	1053	0
258971	918	0
258784	1062	0
258788	1078	0
258968	1065	0
258787	1078	0
257984	957	0
258967	945	0
259145	957	0
404331	945	0
258370	957	0
258468	945	0
258979	933	0
258985	921	0
18347	906	0
258984	930	0
258980	936	0
258338	930	0
258983	933	0
258466	921	0
258976	915	0
258790	921	0
258206	927	0
258340	930	0
57272	909	0
258339	930	0
18331	1241	0
258987	1018	0
257665	1084	0
406186	918	0
258789	918	0
258982	927	0
258977	924	0
100042690	1079	0
258330	1035	0
19271	8253	1831
59015	5684	1514
55935	4691	3772
271813	3462	24
56428	2420	2012
67445	1365	66
68349	940	957
67136	2393	438
66461	1321	688
13046	7965	4960
279067	345	0
19400	1620	1
19182	1635	3406
68427	2273	738
100862024	613	0
20375	1333	65
17868	4163	1
228355	6217	2572
22259	2036	133
11432	4653	953
107986	1918	476
606735	892	6
100503319	3593	0
80708	2107	1006
77038	3409	2756
228356	1979	920
228357	9407	6506
619941	312	1
75786	6577	3652
100217458	98	0
14061	1988	40
381410	3740	940
100862052	1368	1
228359	3331	5360
51897	3573	1080
241547	2301	321
228361	5290	2321
12672	2768	14
17242	1306	190
104418	4373	2489
26427	2271	128
192285	6912	2112
100316756	98	0
228366	2424	944
18633	1608	568
75641	364	18
19099	3461	1075
12953	4368	2813
320507	1190	36
228368	3255	1210
100043205	461	5
76969	2682	1
80976	3751	15
100042784	1870	383
277414	2662	3078
241556	3751	2
639658	1295	40
12521	1854	2642
100038525	2923	2
11695	5203	1
14043	2871	2784
329470	1998	199
381411	2168	0
620695	1291	3
70852	1550	10
69113	1231	498
56348	1839	2195
723953	90	0
414123	856	0
735259	100	0
74569	4591	1972
66457	1484	141
11800	3702	4501
241568	3475	195
68170	2269	276
19374	3393	0
19373	6669	0
22034	5476	2040
72446	4446	306
76501	1175	610
241576	3827	2668
100504371	1663	0
100504354	6969	7
80985	5612	8612
14221	2427	1294
210622	2855	9
20511	12068	61
12505	5654	22355
27402	2526	842
56369	924	428
13661	4387	16140
319854	2229	0
13711	2246	90
12359	2551	5573
100862111	334	0
99382	4558	179
98956	3856	1304
53872	7593	10372
78031	541	0
16909	1900	77
70986	1283	27
57443	4760	2749
100038697	1690	1
333883	796	34
12509	1811	277
68243	819	0
241589	10124	1
15259	7497	7779
100316678	80	0
668733	1062	0
74959	1145	4
228410	5190	1128
320554	3512	227
241593	1083	0
211896	1724	57
99003	8973	3972
228413	2846	736
211936	3944	59
98221	1230	2344
329480	3267	0
22431	3092	0
74088	1598	0
19672	3063	556
100862167	430	0
402728	1464	0
18508	3681	0
100504545	3019	0
77766	3902	446
66541	955	313
99349	1198	251
329482	2649	4
329483	3949	0
77015	2738	197
320230	690	0
791267	4525	2
212772	3389	707
14308	1595	0
16492	4844	3
76894	1891	189
228421	3369	251
12064	5487	17
22343	4137	4499
100038454	1349	0
107515	5060	3898
68201	2079	348
75517	980	0
170442	1628	70
67606	2069	1
241612	5191	0
228432	3377	0
269328	1589	19
668802	2361	0
623270	767	0
67575	1838	0
257980	939	0
258390	939	0
258391	912	0
258389	942	0
258388	942	0
258910	918	0
257979	918	0
258909	918	0
228443	918	0
258379	936	0
545447	917	0
277562	918	0
257935	918	0
258395	939	0
258399	897	0
257662	939	0
258887	939	0
258398	939	0
258890	939	0
258888	939	0
258886	996	0
258199	2235	0
258889	939	0
258891	948	0
258397	939	0
668825	939	0
258396	939	0
258023	939	0
257956	939	0
258258	963	0
258439	963	0
258441	939	0
258271	939	0
258359	954	0
258257	936	0
258442	939	0
258737	945	0
258440	951	0
258022	1110	0
99010	1902	539
213765	3731	0
66181	695	805
107723	6735	3302
68032	975	853
72425	2883	918
73024	1072	1178
213788	1746	0
74268	1521	564
100504639	1596	1
20192	15410	108
75275	1237	0
14260	11925	375
75166	1029	0
23892	1639	0
100862246	496	0
20394	1227	0
228482	5017	593
100862258	648	15
14617	2879	0
320846	1550	0
11464	1390	0
100303644	1909	0
11834	4886	3367
228491	4263	233
66632	2700	793
78193	507	0
100043232	2644	0
399568	2770	279
100316703	89	0
17536	5267	708
72603	723	11
654793	3398	2
69974	1549	1
67356	1187	0
320975	1810	3
241621	447	14
114715	2998	2595
732489	100	2
68215	1861	983
19419	5105	67
100504728	2641	3
73938	1276	0
21825	5802	35076
71313	1673	1
381413	3911	0
73358	445	0
27103	5248	990
20813	790	1432
171543	4633	671
12236	3669	615
214230	4193	2951
383787	4861	5
18796	5145	110
100043272	3046	2624
214239	4716	1057
53906	541	1
214240	6629	16
51944	3118	547
56357	2067	2711
228536	4428	2254
72136	2089	217
269336	1870	312
271842	5135	206
76464	6525	360
19361	2138	220
67809	2252	898
320415	629	30
69408	1008	278
623781	3067	156
72008	1923	715
72112	742	27
20732	2275	3402
228543	1657	393
100502626	619	4
228545	4054	678
100043609	979	0
54485	3451	5
100862328	582	0
69065	1569	13
68142	6296	2436
241624	3143	37
56398	2596	2367
100862335	815	7
66602	1551	622
70645	1557	32
108907	2960	438
69702	1451	353
625328	527	38
76246	4664	2728
228550	1808	17
17005	3200	23
68925	4822	1257
22174	3989	2084
29808	13931	4514
26390	6937	1495
433466	1383	267
211429	3859	333
640524	11238	24
98878	3387	1285
329502	4477	44
78390	3286	0
271844	3125	7
269338	4450	1700
211499	2996	4414
76051	4818	533
70933	2258	5
12335	3488	32
20402	9099	6441
20619	2223	1146
66606	2115	433
66296	2361	531
68968	6384	1011
140810	11269	2456
100502700	1332	9
22222	7765	2483
96957	2867	484
17151	1572	1050
13828	3472	0
74176	2531	15
640543	2133	2
329504	3407	462
75894	2317	415
99334	6904	1325
51885	2563	954
27223	7711	3916
17754	11912	25
327655	5531	2862
12716	1589	8515
140476	5757	132
212670	2247	33
14827	2643	15002
269344	1674	176
378702	3029	464
574418	2534	56
67693	604	1104
100034361	1887	204
67532	3419	663
241627	4245	229
228564	4200	1
319996	4367	1782
17147	2322	3
329506	4545	1456
78655	2367	313
214585	7665	2111
67578	2434	4
12010	858	6844
70928	1758	2
74401	2111	0
670832	399	51
20322	2259	2544
214593	4554	32
66811	1592	11
213696	1497	910
99439	5267	1963
435684	1558	272
269346	3904	4
81913	1215	12
381417	3740	0
67092	2357	72
214616	1331	226
433470	640	2
387165	79	0
22785	5476	2297
18457	3494	893
59010	2102	2105
74702	1457	0
75946	733	0
214968	6541	1021
317750	1951	19
17876	3523	243
100502835	2933	0
381418	1030	0
20495	4741	0
100502853	3046	0
110074	2512	1667
14118	9900	945
99100	5768	583
271849	4820	22
58521	2544	1988
70354	6797	4290
12848	3250	3456
69976	2520	909
75823	1599	1
14178	2672	2
69185	1343	228
241633	5529	4
26458	2301	121
15186	2378	22
14391	2809	697
84092	4210	3137
75083	1748	1
58800	7145	4112
66552	5616	3677
108011	6524	1255
109778	1170	394
215387	2695	376
73338	3756	271
329509	1266	2
320632	6740	7222
26371	3075	1377
69470	4401	3450
99138	3118	2214
13537	1618	970
215095	2377	5
11552	3936	5
215456	2628	19
68126	1226	405
56461	3227	108
192212	4266	2279
72180	2989	268
77721	1434	447
100861602	931	54
17153	2778	3742
100038529	1767	5
228576	1967	3904
53885	2260	1209
67885	811	385
12235	4337	295
74121	2862	3
100503008	1707	0
12125	5037	1065
100043424	4492	25
241634	1026	1
100503333	210	0
17222	8967	5255
17289	3554	449
72477	4622	2664
70370	2909	11
57432	1567	281
78751	4916	300
668894	4236	13
100503381	2974	10
69737	4562	1291
20017	3998	1276
66170	1303	312
100048701	1006	0
20515	4165	5188
329513	3433	2
70466	3137	962
100503468	1781	33
16175	1974	304
16176	1328	825
329514	1396	15
668896	682	198
228592	1925	0
19261	4229	1065
18610	747	0
654409	3091	210
67333	6195	5811
21818	4110	1
99169	2982	0
241636	3310	0
20638	1121	4414
192140	3216	0
67134	1895	1996
100217452	59	3
100217428	63	21
170718	1520	3293
228598	2670	70
56264	2421	16
75656	733	6
66766	1139	3
319513	3654	453
80743	3206	1550
19262	3609	2384
321014	1409	41
99045	962	640
18429	471	1
11998	507	0
140629	3884	294
380601	3164	526
241638	4204	1242
77006	1101	2327
16434	1159	183
100861692	363	0
269356	3201	104
228602	4973	2044
100043766	2136	89
613258	2375	224
11990	8740	3463
14588	955	4
110751	3165	1
20612	6387	10
72630	2945	22
67326	1241	489
70997	2264	708
12616	2724	6342
12531	3151	1225
69596	1432	302
228607	3190	1169
74450	4266	1864
723825	86	1
51902	5565	1293
228608	2262	978
11550	2394	0
414081	3631	0
71995	3378	0
19122	2186	3666
26434	3177	20
215653	4785	42
100861699	1019	0
54338	6364	15105
70612	1593	542
18538	1260	2069
110911	8278	3659
246313	4533	0
70845	1075	0
70371	847	0
100038551	1782	0
74182	5052	1111
767814	2497	0
73747	1471	208
12653	2733	9
66926	2820	570
66634	3203	146
66586	2059	780
320974	3475	7
241639	5255	2753
12156	2515	155
100526500	87	0
15112	2029	0
52837	5148	1975
18795	7116	246
78805	2502	1
320684	2288	3
18798	3692	3735
76161	1955	0
241656	4773	2
228642	2407	0
319196	2723	24
20614	2119	3
59030	3195	927
74243	3111	256
16449	5493	4794
228662	5111	1528
100316816	79	0
228677	2759	796
319909	2944	44
75812	2505	329
66580	3392	1058
69487	2732	315
228684	2219	0
72899	5041	159
71436	4537	816
100503716	1692	0
100038667	3568	1
16558	5445	3660
20639	1230	1886
57329	917	13
378776	4233	1
18549	4745	1
378775	3370	1
12075	2372	25
100043534	498	0
56431	1900	16606
81910	5484	6512
403171	528	0
433481	1743	0
69178	2621	3203
100313519	221	1
74528	2707	436
107586	1534	648
100048644	322	0
228714	3751	1395
668917	1079	29
171588	1557	0
241688	6831	94
70408	4160	975
26450	2160	1157
27054	2915	2427
228715	459	152
66044	1283	634
66328	750	0
94249	3436	503
627302	1814	1
408057	2084	105
74030	4657	4730
67877	1172	695
